name,address,city,zip_code,country,phone,additional_phone,email,website,facebook,instagram,category,score,ratings,opening_hours,is_temporarily_closed,is_permanently_closed,lat,lng,url,description,price,menu,booking_link,popular_times,special_category,has_owner,about,poi
Vale&Ale Restaurant - Pinseria,"7 Rue Geoffroy-Marie, 75009 Paris, France",Paris,75009,France,+33642942449,,,http://valealerestaurant.eatbu.com/,,,"Restaurant, Italian restaurant, Pizza delivery, Pizza restaurant, Traditional restaurant",4.9,592,"Friday 12–2:30 PM 7–10:45 PM, Saturday 7–10:45 PM, Sunday Closed, Monday 12–2:30 PM 7–10:30 PM, Tuesday 12–2:30 PM 7–10:30 PM, Wednesday 12–2:30 PM 7–10:30 PM, Thursday 12–2:30 PM 7–10:30 PM",False,False,48.8735405,2.3435644,https://www.google.com/maps/place/Vale%26Ale%2BRestaurant%2B-%2BPinseria/data=!4m6!3m5!1s0x47e66fefeda8e699:0xcc935f7d3a415a6b!8m2!3d48.87354!4d2.34356!19sChIJmeao7e9v5kcRa1pBOn1fk8w?authuser=0&hl=en&rclk=1,,Moderately expensive,,https://valealerestaurant.eatbu.com/?lang=it#reservation,,,True,,
Il Gigolo,"11 Rue de la Huchette, 75005 Paris, France",Paris,75005,France,+33143290569,,,https://www.facebook.com/pages/Il-Gigolo-fanpage/415433498491790?fref=ts,,,"Italian restaurant, Pizza Takeout",4.4,2748,"Friday 12–3:30 PM 6–11:30 PM, Saturday 12–11:30 PM, Sunday 12–11:30 PM, Monday 12–3:30 PM 6–11:30 PM, Tuesday 12–3:30 PM 6–11:30 PM, Wednesday 12–3:30 PM 6–11:30 PM, Thursday 12–3:30 PM 6–11:30 PM",False,False,48.8528709,2.3460186,https://www.google.com/maps/place/Il%2BGigolo/data=!4m6!3m5!1s0x47e671e0ee68382d:0xcab4613d70aa1a9!8m2!3d48.85287!4d2.34602!19sChIJLTho7uBx5kcRqaEK1xNGqww?authuser=0&hl=en&rclk=1,"Pizza, pasta & risotto in a lively restaurant with warm lighting & flowers hung from the ceiling.",Moderately expensive,,https://thefork.fr/restaurant/il-gigolo-r410573?cc=18174-54f&rwg_token=AAiGsoaZ-rZ_LuQ83wOoBjfGLGmAG40nf20xbzVzyKuJ9P2f1-01xZoIjHVpsc3Bv5gBWacWu5Zbqpsfu2h28LtGvaViEGUJs5TgarW-FDHVbxf08HERFe0%3D,,,True,,
Chez Papa Montparnasse - Denfert 14ème,"6 Rue Gassendi, 75014 Paris, France",Paris,75014,France,+33143224119,,,https://www.chezpapamontparnasse.com/,,,French restaurant,4.3,1966,"Friday 12 PM–12 AM, Saturday 12 PM–12 AM, Sunday 12–11 PM, Monday 12–11 PM, Tuesday 12–11:30 PM, Wednesday 12–11:30 PM, Thursday 12–11:30 PM",False,False,48.835938999999996,2.3274095,https://www.google.com/maps/place/Chez%2BPapa%2BMontparnasse%2B-%2BDenfert%2B14%C3%A8me/data=!4m6!3m5!1s0x47e671b623935ab9:0x76541843b84c31f3!8m2!3d48.83594!4d2.32741!19sChIJuVqTI7Zx5kcR8zFMuEMYVHY?authuser=0&hl=en&rclk=1,,Moderately expensive,,,,,True,,
Symphony | Restaurant Italien | Restaurant Villette | Restaurant Paris 19,"25 Sente des Dorées, 75019 Paris, France",Paris,75019,France,+33140364221,,,https://symphonyparis.com/,,,"Italian restaurant, Banquet hall, Caterer, Event planner, Festival hall, Takeout Restaurant, Performing arts theater, Pizza restaurant, Seminary",4.6,525,"Friday 12–3 PM 6 PM–12 AM, Saturday 12–3 PM 6 PM–12 AM, Sunday 12–3 PM 6:30 PM–12 AM, Monday 12–3 PM 6 PM–12 AM, Tuesday 12–3 PM 6 PM–12 AM, Wednesday 12–3 PM 6 PM–12 AM, Thursday 12–3 PM 6 PM–12 AM",False,False,48.8883237,2.3931496,https://www.google.com/maps/place/Symphony%2B%7C%2BRestaurant%2BItalien%2B%7C%2BRestaurant%2BVillette%2B%7C%2BRestaurant%2BParis%2B19/data=!4m6!3m5!1s0x47e66ded25ae4851:0x970333b84b27f0ee!8m2!3d48.88832!4d2.39315!19sChIJUUiuJe1t5kcR7vAnS7gzA5c?authuser=0&hl=en&rclk=1,,,,https://symphonyparis.com/,,,True,,
Mezze de Beyrouth,"38 Rue de l'Ouest, 75014 Paris, France",Paris,75014,France,+33143213353,,,http://mezzedebeyrouth.fr/,,,"Lebanese restaurant, Mediterranean restaurant, Restaurant",4.6,774,"Friday 12–3 PM 7–11:30 PM, Saturday 7–11:30 PM, Sunday Closed, Monday 12–3 PM 7–11:30 PM, Tuesday 12–3 PM 7–11:30 PM, Wednesday 12–3 PM 7–11:30 PM, Thursday 12–3 PM 7–11:30 PM",False,False,48.8365358,2.3199263,https://www.google.com/maps/place/Mezze%2Bde%2BBeyrouth/data=!4m6!3m5!1s0x47e6704aa989f1bf:0xc24b048b43ab6701!8m2!3d48.83654!4d2.31993!19sChIJv_GJqUpw5kcRAWerQ4sES8I?authuser=0&hl=en&rclk=1,"Traditional Lebanese dishes offered in a warm, relaxed space with exposed-brick walls.",Moderately expensive,,http://mezzedebeyrouth.fr/reservation/,,,True,,
Lobineau,"7 Rue Lobineau, 75006 Paris, France",Paris,75006,France,+33140460688,,,http://www.lobineau.fr/,,,"Restaurant, Bistro, Fish restaurant, French restaurant, Seafood restaurant",4.6,352,"Friday 12–2:30 PM 7–11 PM, Saturday 12–2:30 PM 7–11 PM, Sunday Closed, Monday Closed, Tuesday 12–2:30 PM 7–11 PM, Wednesday 12–2:30 PM 7–11 PM, Thursday 12–2:30 PM 7–11 PM",False,False,48.851672,2.336312,https://www.google.com/maps/place/Lobineau/data=!4m6!3m5!1s0x47e671d97b42c475:0xb91133b864c5f175!8m2!3d48.85167!4d2.33631!19sChIJdcRCe9lx5kcRdfHFZLgzEbk?authuser=0&hl=en&rclk=1,Intimate bistro with sidewalk seating offering traditional dishes spotlighting seafood.,Moderately expensive,,http://lobineau.fr/,,,True,,
L'EMPREINTE,"5 Rue Mouton-Duvernet, 75014 Paris, France",Paris,75014,France,+33145393961,,,http://restaurant-empreinte.paris/,,,French restaurant,4.6,735,"Friday 12–2 PM 7:30–10:30 PM, Saturday 12–2 PM 7:30–10:30 PM, Sunday 12–2:30 PM 7:30–10:30 PM, Monday Closed, Tuesday 7:30–10:30 PM, Wednesday 12–2 PM 7:30–10:30 PM, Thursday 12–2 PM 7:30–10:30 PM",False,False,48.8314653,2.3292324,https://www.google.com/maps/place/L%27EMPREINTE/data=!4m6!3m5!1s0x47e671b73312c511:0xaa7da6f2a80779a3!8m2!3d48.83147!4d2.32923!19sChIJEcUSM7dx5kcRo3kHqPKmfao?authuser=0&hl=en&rclk=1,"Refined takes on classic French dishes, plus set menus, in an elegant, modern setting.",Moderately expensive,,https://restaurant-empreinte.paris/,,,True,,
Tavola di gio,"210 Bd Raspail, 75014 Paris, France",Paris,75014,France,+33143354717,,,http://www.tavoladigio.fr/,,,"Italian restaurant, Bar, Restaurant",4.6,426,"Friday 12–2:30 PM 7–10:30 PM, Saturday 12–2:30 PM 7–10:30 PM, Sunday 12–2:30 PM 7–10:30 PM, Monday 12–2:30 PM 7–10:30 PM, Tuesday 12–2:30 PM 7–10:30 PM, Wednesday 12–2:30 PM 7–10:30 PM, Thursday 12–2:30 PM 7–10:30 PM",False,False,48.8411586,2.3296079,https://www.google.com/maps/place/Tavola%2Bdi%2Bgio/data=!4m6!3m5!1s0x47e671c8d2c575f7:0xeb1c1196791178fc!8m2!3d48.84116!4d2.32961!19sChIJ93XF0shx5kcR_HgReZYRHOs?authuser=0&hl=en&rclk=1,,Expensive,,http://tavoladigio.fr/fr/booking,,,True,,
Le Bon Saint Pourçain,"10bis Rue Servandoni, 75006 Paris, France",Paris,75006,France,+33142017824,,,https://www.bonsaintpourcain.com/,,,"Bistro, French restaurant",4.6,300,"Friday 12–2:30 PM 7:30–10:15 PM, Saturday 12–2:30 PM 7:30–10:15 PM, Sunday Closed, Monday Closed, Tuesday 12–2:30 PM 7:30–10:15 PM, Wednesday 12–2:30 PM 7:30–10:15 PM, Thursday 12–2:30 PM 7:30–10:15 PM",False,False,48.8500729,2.3346529,https://www.google.com/maps/place/Le%2BBon%2BSaint%2BPour%C3%A7ain/data=!4m6!3m5!1s0x47e671da47f2f787:0x72b227126cb77eee!8m2!3d48.85007!4d2.33465!19sChIJh_fyR9px5kcR7n63bBInsnI?authuser=0&hl=en&rclk=1,"Inventive seasonal dishes at a chic, compact bistro with outdoor tables in a narrow alley.",Expensive,,,,,True,,
"Joon ""Restaurant Népalais""","13 Rue Commines, 75003 Paris, France",Paris,75003,France,,,,https://www.restaurantjoon.com/,,,Restaurant,4.7,892,"Friday 12–2:30 PM 7–10:30 PM, Saturday 12–3 PM 7–10:30 PM, Sunday 12–3 PM 7–10:30 PM, Monday Closed, Tuesday 12–2:30 PM 7–10:30 PM, Wednesday 12–2:30 PM 7–10:30 PM, Thursday 12–2:30 PM 7–10:30 PM",False,False,48.8621061,2.3658316999999998,https://www.google.com/maps/place/Joon%2B%22Restaurant%2BN%C3%A9palais%22/data=!4m6!3m5!1s0x47e66f7688dcea31:0x4bd351248d6c1fa9!8m2!3d48.86211!4d2.36583!19sChIJMerciHZv5kcRqR9sjSRR00s?authuser=0&hl=en&rclk=1,,,,www.restaurantjoon.com,,,True,,
Basilic Thaï - Restaurant Paris 14,"98 Bd du Montparnasse, 75014 Paris, France",Paris,75014,France,+33143271802,,,http://basilicthaiparis.fr/,,,"Thai restaurant, Asian fusion restaurant, Takeout Restaurant",4.7,589,"Friday 12–2:30 PM 7–11 PM, Saturday 12–2:30 PM 7–11 PM, Sunday Closed, Monday 12–2:30 PM 7–11 PM, Tuesday 12–2:30 PM 7–11 PM, Wednesday 12–2:30 PM 7–11 PM, Thursday 12–2:30 PM 7–11 PM",False,False,48.842349299999995,2.3275882,https://www.google.com/maps/place/Basilic%2BTha%C3%AF%2B-%2BRestaurant%2BParis%2B14/data=!4m6!3m5!1s0x47e6715613bbc6c1:0x3a56ea8943a00dd0!8m2!3d48.84235!4d2.32759!19sChIJwca7E1Zx5kcR0A2gQ4nqVjo?authuser=0&hl=en&rclk=1,,,,,,,True,,
Le Comptoir Boutary,"32 Rue Catherine de la Rochefoucauld, 75009 Paris, France",Paris,75009,France,+33153164456,,,https://www.comptoir-boutary.com/,,,French restaurant,4.8,493,"Friday 12–2 PM 7–11 PM, Saturday 7–11 PM, Sunday Closed, Monday Closed, Tuesday 7–10:30 PM, Wednesday 12–2 PM 7–10:30 PM, Thursday 12–2 PM 7–10:30 PM",False,False,48.8792195,2.3348576999999997,https://www.google.com/maps/place/Le%2BComptoir%2BBoutary/data=!4m6!3m5!1s0x47e66f0991f7557b:0xcabca416086536fd!8m2!3d48.87922!4d2.33486!19sChIJe1X3kQlv5kcR_TZlCBakvMo?authuser=0&hl=en&rclk=1,,,,https://www.comptoir-boutary.com/index.php/reservation/,,,True,,
Le Baratin,"3 Rue Jouye-Rouve, 75020 Paris, France",Paris,75020,France,+33143493970,,,,,,"French restaurant, Bistro, Wine bar",4.3,658,"Friday 12:30–2 PM 7:30–10 PM, Saturday 12:30–2 PM 7:30–10 PM, Sunday Closed, Monday Closed, Tuesday 7:30–10 PM, Wednesday 12:30–2 PM 7:30–10 PM, Thursday 12:30–2 PM 7:30–10 PM",False,False,48.8730712,2.3828351,https://www.google.com/maps/place/Le%2BBaratin/data=!4m6!3m5!1s0x47e66de9a9e0010b:0x51b57f1f9576e92c!8m2!3d48.87307!4d2.38284!19sChIJCwHgqelt5kcRLOl2lR9_tVE?authuser=0&hl=en&rclk=1,"Lamb, sweetbreads & braised meats, plus dessert, offered up in a modern bistro with unfussy decor.",Moderately expensive,,,,,False,,
King Marcel Paris Montmartre,"166 Rue Montmartre, 75002 Paris, France",Paris,75002,France,+33142364285,,,https://restaurant.kingmarcel.fr/fr/king-marcel-paris-montmartre,,,Hamburger restaurant,4.3,1646,"Friday 11 AM–3:30 PM 6–11 PM, Saturday 12–3 PM 7:30–11 PM, Sunday 12–5 PM, Monday 11 AM–3:30 PM 6:30–9:30 PM, Tuesday 11 AM–3:30 PM 6:30–10 PM, Wednesday 11 AM–3:30 PM 6:30–10:30 PM, Thursday 11 AM–3:30 PM 6:30–10:30 PM",False,False,48.8705208,2.3429917,https://www.google.com/maps/place/King%2BMarcel%2BParis%2BMontmartre/data=!4m6!3m5!1s0x47e66e3dcc687079:0xd242dda400008872!8m2!3d48.87052!4d2.34299!19sChIJeXBozD1u5kcRcogAAKTdQtI?authuser=0&hl=en&rclk=1,,Moderately expensive,,,,,True,,
Le carpaccio,"4 Rue de Berri, 75008 Paris, France",Paris,75008,France,+33143594620,,,https://lecarpaccio-paris.fr/,,,Restaurant,4.2,325,"Friday 12–3 PM 7–10:45 PM, Saturday 12–3 PM 7–10:45 PM, Sunday Closed, Monday 12–3 PM 7–10:45 PM, Tuesday 12–3 PM 7–10:45 PM, Wednesday 12–3 PM 7–10:45 PM, Thursday 12–3 PM 7–10:45 PM",False,False,48.8720411,2.3036523,https://www.google.com/maps/place/Le%2Bcarpaccio/data=!4m6!3m5!1s0x47e66f8fdd6af27b:0x53f6c0756a01ac8!8m2!3d48.87204!4d2.30365!19sChIJe_Jq3Y9v5kcRyBqgVgdsPwU?authuser=0&hl=en&rclk=1,,,,https://lecarpaccio-paris.fr/fr/booking,,,True,,
Restaurant Eels,"27 Rue d'Hauteville, 75010 Paris, France",Paris,75010,France,+33142288020,,,http://restaurant-eels.com/,,,"Restaurant, French restaurant",4.8,1865,"Friday 12:30–2:30 PM 7:30–10:30 PM, Saturday 12:30–2:30 PM 7:30–10:30 PM, Sunday Closed, Monday Closed, Tuesday 12:30–2:30 PM 7:30–10:30 PM, Wednesday 12:30–2:30 PM 7:30–10:30 PM, Thursday 12:30–2:30 PM 7:30–10:30 PM",False,False,48.87321,2.3502669,https://www.google.com/maps/place/Restaurant%2BEels/data=!4m6!3m5!1s0x47e66e145d74acc5:0xd5850641931fd296!8m2!3d48.87321!4d2.35027!19sChIJxax0XRRu5kcRltIfk0EGhdU?authuser=0&hl=en&rclk=1,"Neo-bistro delivering creative French dishes & tasting menus in a cool, pared-back space.",Moderately expensive,,https://www.restaurant-eels.com/reserver,,,True,,
Chez Dumonet,"117 Rue du Cherche-Midi, 75006 Paris, France",Paris,75006,France,+33145485240,,,https://chezdumonet.com/,,,"French restaurant, Bistro, Restaurant, Brasserie",4.5,920,"Friday 12:30–2:30 PM 7:30–10 PM, Saturday Closed, Sunday Closed, Monday 12:30–2:30 PM 7:30–10 PM, Tuesday 12:30–2:30 PM 7:30–10 PM, Wednesday 12:30–2:30 PM 7:30–10 PM, Thursday 12:30–2:30 PM 7:30–10 PM",False,False,48.8457904,2.3198704,https://www.google.com/maps/place/Chez%2BDumonet/data=!4m6!3m5!1s0x47e67032bd99ae51:0xfd82a98b50f6fdd!8m2!3d48.84579!4d2.31987!19sChIJUa6ZvTJw5kcR3W8PtZgq2A8?authuser=0&hl=en&rclk=1,"Foie gras, beef bourguignon, soufflés & a long regional wine list at a classic, veteran brasserie.",Expensive,,https://thefork.fr/restaurant/josephine-chez-dumonet-r522985?cc=18174-54f&rwg_token=AAiGsobbReItoQBMeOzEXl4wtTWZqoBDaOK1rEmiYa2FXF0fGvAUSV0G8LhB5m7uaKyULh5tyblip93-tFH2u8ZqgA3fCW-x3w%3D%3D,,,True,,
Kitchen & Bar @Gare de Lyon,"209-211 Rue de Bercy, 75012 Paris, France",Paris,75012,France,+33180206303,,,https://www.kitchen-and-bar.com/,,,"Restaurant, French restaurant",4.7,288,"Friday 12–10:30 PM, Saturday 12–10:30 PM, Sunday 12–10:30 PM, Monday 12–10:30 PM, Tuesday 12–10:30 PM, Wednesday 12–10:30 PM, Thursday 12–10:30 PM",False,False,48.8450789,2.3712402,https://www.google.com/maps/place/Kitchen%2B%26%2BBar%2B%40Gare%2Bde%2BLyon/data=!4m6!3m5!1s0x47e673420b29cf83:0xe48be02a2794c5bf!8m2!3d48.84508!4d2.37124!19sChIJg88pC0Jz5kcRv8WUJyrgi-Q?authuser=0&hl=en&rclk=1,,,,https://www.kitchen-and-bar.com/,,,True,,
ROOMIES ETIENNE MARCEL - Burger Paris,"14 Rue du Cygne, 75001 Paris, France",Paris,75001,France,+33142603011,,,https://www.roomiesburger.fr/,,,"Hamburger restaurant, American restaurant, Fast food restaurant, Vegetarian restaurant",4.7,1879,"Friday 12–2:30 PM 7–10:30 PM, Saturday 12–3 PM 7–10:30 PM, Sunday 12–3 PM, Monday 12–2:30 PM 7:30–10:30 PM, Tuesday 12–2:30 PM 7–10:30 PM, Wednesday 12–2:30 PM 7–10:30 PM, Thursday 12–2:30 PM 7–10:30 PM",False,False,48.863450099999994,2.3485864,https://www.google.com/maps/place/ROOMIES%2BETIENNE%2BMARCEL%2B-%2BBurger%2BParis/data=!4m6!3m5!1s0x47e66e1906189fef:0x53a9a446d703f147!8m2!3d48.86345!4d2.34859!19sChIJ758YBhlu5kcRR_ED10akqVM?authuser=0&hl=en&rclk=1,,Moderately expensive,,,,,True,,
Milagro,"85 Av. Bosquet, 75007 Paris, France",Paris,75007,France,+33954508331,,,http://milagroparis.com/,,,Restaurant,4.8,711,"Friday 12–2:30 PM 7–10 PM, Saturday 7–10 PM, Sunday Closed, Monday Closed, Tuesday 12–2:30 PM 7–10 PM, Wednesday 12–2:30 PM 7–10 PM, Thursday 12–2:30 PM 7–10 PM",False,False,48.8550271,2.3055909,https://www.google.com/maps/place/Milagro/data=!4m6!3m5!1s0x47e671497e2a4d0f:0xf4cba23661403e8d!8m2!3d48.85503!4d2.30559!19sChIJD00qfklx5kcRjT5AYTaiy_Q?authuser=0&hl=en&rclk=1,,,,,,,True,,
Makham Thaï | Restaurant Thailandais Paris,"11 Rue de Montyon, 75009 Paris, France",Paris,75009,France,+33147704095,,,https://www.makham-thai.com/,,,"Thai restaurant, Asian restaurant",4.7,474,"Friday 12–2:30 PM 7–11 PM, Saturday 7–11 PM, Sunday Closed, Monday 12–2:30 PM 7–11 PM, Tuesday 12–2:30 PM 7–11 PM, Wednesday 12–2:30 PM 7–11 PM, Thursday 12–2:30 PM 7–11 PM",False,False,48.8730239,2.3439332999999998,https://www.google.com/maps/place/Makham%2BTha%C3%AF%2B%7C%2BRestaurant%2BThailandais%2BParis/data=!4m6!3m5!1s0x47e66ff1626ac131:0x28b0337591525153!8m2!3d48.87302!4d2.34393!19sChIJMcFqYvFv5kcRU1FSkXUzsCg?authuser=0&hl=en&rclk=1,,,,https://www.makham-thai.com/reservation/,,,True,,
Les Amis Des Messina,"81 Rue Réaumur, 75002 Paris, France",Paris,75002,France,+33142611373,,,http://www.lesamisdesmessina.com/,,,Sicilian restaurant,4.4,1773,"Friday 12–2:30 PM 7–11 PM, Saturday 12–3 PM 7–11 PM, Sunday Closed, Monday 12–2:30 PM 7–10:30 PM, Tuesday 12–2:30 PM 7–10:30 PM, Wednesday 12–2:30 PM 7–10:30 PM, Thursday 12–2:30 PM 7–10:30 PM",False,False,48.866925099999996,2.3483963,https://www.google.com/maps/place/Les%2BAmis%2BDes%2BMessina/data=!4m6!3m5!1s0x47e66e1779c7d021:0x9d6a187957661c2d!8m2!3d48.86693!4d2.3484!19sChIJIdDHeRdu5kcRLRxmV3kYap0?authuser=0&hl=en&rclk=1,,Moderately expensive,,,,,True,,
Le Cancan Pigalle - Restaurant/Bar/Scène,"3 Rue de Douai, 75009 Paris, France",Paris,75009,France,+33140341699,,,http://www.lecancanpigalle.fr/,,,"Restaurant, Cabaret club, Cocktail bar",5,293,"Friday 7 PM–1:45 AM, Saturday 7 PM–1:45 AM, Sunday Closed, Monday Closed, Tuesday 7 PM–12:30 AM, Wednesday 7 PM–12:30 AM, Thursday 7 PM–12:30 AM",False,False,48.8812503,2.3357905999999997,https://www.google.com/maps/place/Le%2BCancan%2BPigalle%2B-%2BRestaurant%2FBar%2FSc%C3%A8ne/data=!4m6!3m5!1s0x47e66f7083d7ad93:0xaecde7170e237484!8m2!3d48.88125!4d2.33579!19sChIJk63Xg3Bv5kcRhHQjDhfnza4?authuser=0&hl=en&rclk=1,,,,https://bookings.zenchef.com/results?rid=356805&lang=fr&primaryColor=e3004a,,,True,,
Arnaud Nicolas,"46 Av. de la Bourdonnais, 75007 Paris, France",Paris,75007,France,+33145555959,,,http://arnaudnicolas.paris/,,,"Restaurant, French restaurant",4.7,749,"Friday 12–2 PM 7–10 PM, Saturday 12–2 PM 7–10 PM, Sunday Closed, Monday Closed, Tuesday 12–2 PM 7–10 PM, Wednesday 12–2 PM 7–10 PM, Thursday 12–2 PM 7–10 PM",False,False,48.8569275,2.3010287,https://www.google.com/maps/place/Arnaud%2BNicolas/data=!4m6!3m5!1s0x47e670200b295555:0xf710269d15fd2256!8m2!3d48.85693!4d2.30103!19sChIJVVUpCyBw5kcRViL9FZ0mEPc?authuser=0&hl=en&rclk=1,"Artfully presented tasting menus with house-cured meats & terrines, in a sleek, brick-&-stone space.",Expensive,,https://thefork.fr/restaurant/arnaud-nicolas-r313657?cc=18174-54f&rwg_token=AAiGsoblSN19eITLhk91Ro5eATyt7yGCisv4ptRRIMN-n0d8jagB_HZK-_KKB0mO-5y2RSD-JrMNi9Rpq19d7tIZQTtoT4X0fBQqxc9qmMPerTkMTLa7lzo%3D,,,True,,
Cheval Blanc Paris,"8 Quai du Louvre, 75001 Paris, France",Paris,75001,France,+33140280000,,,https://www.chevalblanc.com/fr/maison/paris/?y_source=1_MTkzOTcyOTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,Hotel,4.5,703,,False,False,48.8588971,2.3420459,https://www.google.com/maps/place/Cheval%2BBlanc%2BParis/data=!4m6!3m5!1s0x47e66f4076b5ac13:0x247422c5ae749085!8m2!3d48.8589!4d2.34205!19sChIJE6y1dkBv5kcRhZB0rsUidCQ?authuser=0&hl=en&rclk=1,"Premium riverfront hotel featuring 2 chic restaurants & a bar, plus a spa & an indoor pool.",,,,,5-star tourist hotel,True,,
Mensae,"23 Rue Melingue, 75019 Paris, France",Paris,75019,France,+33153198098,,,https://www.mensae-restaurant.com/,,,"Restaurant, Bar, Bistro, French restaurant, Wine bar",4.5,901,"Friday 12:15–2:30 PM 7:15–10:30 PM, Saturday 12:15–2:30 PM 7:15–10:30 PM, Sunday Closed, Monday Closed, Tuesday 12:15–2:30 PM 7:15–10:30 PM, Wednesday 12:15–2:30 PM 7:15–10:30 PM, Thursday 12:15–2:30 PM 7:15–10:30 PM",False,False,48.875722599999996,2.3855877999999997,https://www.google.com/maps/place/Mensae/data=!4m6!3m5!1s0x47e66dc1fe814a15:0x5c51e24b963cf558!8m2!3d48.87572!4d2.38559!19sChIJFUqB_sFt5kcRWPU8lkviUVw?authuser=0&hl=en&rclk=1,"Upscale venue for high-end French classics, sharing plates & wines, in a modern, minimalist space.",Moderately expensive,,https://thefork.fr/restaurant/mensae-r300961?cc=18174-54f&rwg_token=AAiGsoYsQb23F6kPl11YGp6iGRe6iWA0GmbAT3XQZvK0VWD4eJoBjPifnQ3jST5bWB5BgQj2EUNEJngDQ_1D-rq-NlK2pjJcaQ%3D%3D,,,False,,
Le Servan,"32 Rue Saint-Maur, 75011 Paris, France",Paris,75011,France,+33155285182,,,https://leservan.fr/,,,Bistro,4.5,946,"Friday 12–2 PM 7:30–10:30 PM, Saturday 12–2 PM 7:30–10:30 PM, Sunday Closed, Monday 12–2 PM 7:30–10:30 PM, Tuesday 12–2 PM 7:30–10:30 PM, Wednesday 12–2 PM 7:30–10:30 PM, Thursday 12–2 PM 7:30–10:30 PM",False,False,48.861015599999995,2.3814506,https://www.google.com/maps/place/Le%2BServan/data=!4m6!3m5!1s0x47e66df0d769130f:0x8442b1519e35147c!8m2!3d48.86102!4d2.38145!19sChIJDxNp1_Bt5kcRfBQ1nlGxQoQ?authuser=0&hl=en&rclk=1,"French-Asian dishes like blood sausage wontons & ginger pork belly, in a space with a vintage vibe.",Moderately expensive,,,,,True,,
La Cantina,"11 Rue Claude Terrasse, 75016 Paris, France",Paris,75016,France,+33145258069,,,https://www.restaurant-lacantina-paris.fr/,,,"Italian restaurant, Pizza restaurant",4.4,1083,"Friday 12–10:30 PM, Saturday 12–10:30 PM, Sunday 12–10:30 PM, Monday 12–10:30 PM, Tuesday 12–10:30 PM, Wednesday 12–10:30 PM, Thursday 12–10:30 PM",False,False,48.8395,2.2633402,https://www.google.com/maps/place/La%2BCantina/data=!4m6!3m5!1s0x47e67abd3da30b2f:0x1de7b8db362c75e5!8m2!3d48.8395!4d2.26334!19sChIJLwujPb165kcR5XUsNtu45x0?authuser=0&hl=en&rclk=1,"Pasta dishes, pizzas & polished Italian entrees in a stylish locale with floor-to-ceiling windows.",Moderately expensive,,https://www.restaurant-lacantina-paris.fr/,,,True,,
Le Verre Moutarde restaurant Paris 17ème,"145 Rue de Saussure, 75017 Paris, France",Paris,75017,France,+33142273555,,,http://www.leverremoutarde.com/,,,French restaurant,4.5,236,"Friday 11:45 AM–2:30 PM 7–10:15 PM, Saturday Closed, Sunday Closed, Monday 11:45 AM–2:30 PM 7–10:15 PM, Tuesday 11:45 AM–2:30 PM 7–10:15 PM, Wednesday 11:45 AM–2:30 PM 7–10:15 PM, Thursday 11:45 AM–2:30 PM 7–10:15 PM",False,False,48.889803,2.3055733,https://www.google.com/maps/place/Le%2BVerre%2BMoutarde%2Brestaurant%2BParis%2B17%C3%A8me/data=!4m6!3m5!1s0x47e66fa3a7eedec5:0xda2b678833255682!8m2!3d48.8898!4d2.30557!19sChIJxd7up6Nv5kcRglYlM4hnK9o?authuser=0&hl=en&rclk=1,,Moderately expensive,,,,,True,,
BISTROT KINZO,"13 Rue Rougemont, 75009 Paris, France",Paris,75009,France,+33148245749,,,http://www.bistrotkinzo.fr/,,,"Fusion restaurant, French restaurant, Japanese restaurant",4.9,461,"Friday 12–2 PM 7:30–10:30 PM, Saturday 7–10:30 PM, Sunday Closed, Monday Closed, Tuesday 12–2 PM 7:30–10:30 PM, Wednesday 12–2 PM 7:30–10:30 PM, Thursday 12–2 PM 7:30–10:30 PM",False,False,48.8720575,2.3459016,https://www.google.com/maps/place/BISTROT%2BKINZO/data=!4m6!3m5!1s0x47e66fff288a0f3b:0x7291239a9b03548b!8m2!3d48.87206!4d2.3459!19sChIJOw-KKP9v5kcRi1QDm5ojkXI?authuser=0&hl=en&rclk=1,"Laid-back dining venue with outdoor seating, highlighting innovative French-Japanese fusion fare.",,,http://bistrotkinzo.fr/,,,True,,
Juveniles,"47 Rue de Richelieu, 75001 Paris, France",Paris,75001,France,+33142974649,,,http://www.juvenileswinebar.com/,,,"French restaurant, Bistro, Wine bar",4.7,533,"Friday 12–2 PM 7–10 PM, Saturday 12–2 PM 7–10 PM, Sunday Closed, Monday Closed, Tuesday 12–2 PM 7–10 PM, Wednesday 12–2 PM 7–10 PM, Thursday 12–2 PM 7–10 PM",False,False,48.866245,2.3370653999999997,https://www.google.com/maps/place/Juveniles/data=!4m6!3m5!1s0x47e66e24d4865485:0x23b4147f1dcaaa91!8m2!3d48.86624!4d2.33707!19sChIJhVSG1CRu5kcRkarKHX8UtCM?authuser=0&hl=en&rclk=1,"Compact bistro/bar,with a large selection of European wines & a menu of unfussy French dishes.",Moderately expensive,,,,,True,,
